mirnet,mir_acc,mir_id,symbol,entrez,embl,gene_name,action_type,pmid,mbv
miRNet-hsatf-1324,MI0000681,hsa-mir-155,NFKB1,4790,ENSG00000109320,nuclear factor kappa B subunit 1,Activation(feedback),18940871,v22
miRNet-hsatf-1325,MI0000681,hsa-mir-155,NFKB1,4790,ENSG00000109320,nuclear factor kappa B subunit 1,Activation(feedback),24059932,v22
miRNet-hsatf-1326,MI0000681,hsa-mir-155,NFKB1,4790,ENSG00000109320,nuclear factor kappa B subunit 1,Activation(feedback),26899994,v22
miRNet-hsatf-1327,MI0000681,hsa-mir-155,NFKB1,4790,ENSG00000109320,nuclear factor kappa B subunit 1,Activation(feedback),28087411,v22
miRNet-hsatf-1328,MI0000071,hsa-mir-17,NFKB1,4790,ENSG00000109320,nuclear factor kappa B subunit 1,Repression,22286762,v22
miRNet-hsatf-1329,MI0008329,hsa-mir-1908,NFKB1,4790,ENSG00000109320,nuclear factor kappa B subunit 1,Repression,26349979,v22
miRNet-hsatf-1330,MI0008329,hsa-mir-1908,NFKB1,4790,ENSG00000109320,nuclear factor kappa B subunit 1,Activation,28039456,v22
miRNet-hsatf-1331,MI0000281,hsa-mir-199a-2,NFKB1,4790,ENSG00000109320,nuclear factor kappa B subunit 1,Repression(feedback),22359598,v22
miRNet-hsatf-1332,MI0000737,hsa-mir-200a,NFKB1,4790,ENSG00000109320,nuclear factor kappa B subunit 1,Activation,23565224,v22
miRNet-hsatf-1333,MI0000342,hsa-mir-200b,NFKB1,4790,ENSG00000109320,nuclear factor kappa B subunit 1,Activation,23565224,v22
miRNet-hsatf-1334,MI0000077,hsa-mir-21,NFKB1,4790,ENSG00000109320,nuclear factor kappa B subunit 1,Regulation,21081469,v22
miRNet-hsatf-1335,MI0000077,hsa-mir-21,NFKB1,4790,ENSG00000109320,nuclear factor kappa B subunit 1,Activation,21555366,v22
miRNet-hsatf-1336,MI0000077,hsa-mir-21,NFKB1,4790,ENSG00000109320,nuclear factor kappa B subunit 1,Repression,22286762,v22
miRNet-hsatf-1337,MI0000077,hsa-mir-21,NFKB1,4790,ENSG00000109320,nuclear factor kappa B subunit 1,Activation,25799148,v22
miRNet-hsatf-1338,MI0000077,hsa-mir-21,NFKB1,4790,ENSG00000109320,nuclear factor kappa B subunit 1,Activation,26080425,v22
miRNet-hsatf-1339,MI0000286,hsa-mir-210,NFKB1,4790,ENSG00000109320,nuclear factor kappa B subunit 1,Activation,25341039,v22
miRNet-hsatf-1340,MI0000286,hsa-mir-210,NFKB1,4790,ENSG00000109320,nuclear factor kappa B subunit 1,Activation,25833255,v22
miRNet-hsatf-1341,MI0000290,hsa-mir-214,NFKB1,4790,ENSG00000109320,nuclear factor kappa B subunit 1,Repression,22359598,v22
miRNet-hsatf-1342,MI0000296,hsa-mir-219a-1,NFKB1,4790,ENSG00000109320,nuclear factor kappa B subunit 1,Repression,24418602,v22
miRNet-hsatf-1343,MI0000301,hsa-mir-224,NFKB1,4790,ENSG00000109320,nuclear factor kappa B subunit 1,Activation,22178270,v22
miRNet-hsatf-1344,MI0000439,hsa-mir-23b,NFKB1,4790,ENSG00000109320,nuclear factor kappa B subunit 1,Repression,22660635,v22
miRNet-hsatf-1345,MI0000080,hsa-mir-24-1,NFKB1,4790,ENSG00000109320,nuclear factor kappa B subunit 1,Repression,22660635,v22
miRNet-hsatf-1346,MI0017432,hsa-mir-2467,NFKB1,4790,ENSG00000109320,nuclear factor kappa B subunit 1,Activation,24418602,v22
miRNet-hsatf-1347,MI0000440,hsa-mir-27b,NFKB1,4790,ENSG00000109320,nuclear factor kappa B subunit 1,Repression,22660635,v22
miRNet-hsatf-1348,MI0013083,hsa-mir-2909,NFKB1,4790,ENSG00000109320,nuclear factor kappa B subunit 1,Activation,23562784,v22
miRNet-hsatf-1349,MI0000087,hsa-mir-29a,NFKB1,4790,ENSG00000109320,nuclear factor kappa B subunit 1,Repression,18977326,v22
miRNet-hsatf-1350,MI0000087,hsa-mir-29a,NFKB1,4790,ENSG00000109320,nuclear factor kappa B subunit 1,Repression,20564213,v22
miRNet-hsatf-1351,MI0000105,hsa-mir-29b-1,NFKB1,4790,ENSG00000109320,nuclear factor kappa B subunit 1,Repression,20564213,v22
miRNet-hsatf-1352,MI0000735,hsa-mir-29c,NFKB1,4790,ENSG00000109320,nuclear factor kappa B subunit 1,Repression,18977326,v22
miRNet-hsatf-1353,MI0000745,hsa-mir-301a,NFKB1,4790,ENSG00000109320,nuclear factor kappa B subunit 1,Activation(feedback),21113131,v22
miRNet-hsatf-1354,MI0000441,hsa-mir-30b,NFKB1,4790,ENSG00000109320,nuclear factor kappa B subunit 1,Repression,24418602,v22
miRNet-hsatf-1355,MI0000254,hsa-mir-30c-2,NFKB1,4790,ENSG00000109320,nuclear factor kappa B subunit 1,Activation,22431749,v22
miRNet-hsatf-1356,MI0014249,hsa-mir-3200,NFKB1,4790,ENSG00000109320,nuclear factor kappa B subunit 1,Repression,24418602,v22
miRNet-hsatf-1357,MI0000802,hsa-mir-340,NFKB1,4790,ENSG00000109320,nuclear factor kappa B subunit 1,Repression,24418602,v22
miRNet-hsatf-1358,MI0000268,hsa-mir-34a,NFKB1,4790,ENSG00000109320,nuclear factor kappa B subunit 1,Activation(feedback),22292433,v22
miRNet-hsatf-1359,MI0016011,hsa-mir-3620,NFKB1,4790,ENSG00000109320,nuclear factor kappa B subunit 1,Repression,24418602,v22
miRNet-hsatf-1360,MI0001446,hsa-mir-424,NFKB1,4790,ENSG00000109320,nuclear factor kappa B subunit 1,Repression,23724129,v22
miRNet-hsatf-1361,MI0001448,hsa-mir-425,NFKB1,4790,ENSG00000109320,nuclear factor kappa B subunit 1,Activation,24571667,v22
miRNet-hsatf-1362,MI0001448,hsa-mir-425,NFKB1,4790,ENSG00000109320,nuclear factor kappa B subunit 1,Activation,25154996,v22
miRNet-hsatf-1363,MI0001641,hsa-mir-429,NFKB1,4790,ENSG00000109320,nuclear factor kappa B subunit 1,Activation,23565224,v22
miRNet-hsatf-1364,MI0016800,hsa-mir-4454,NFKB1,4790,ENSG00000109320,nuclear factor kappa B subunit 1,Activation,24418602,v22
miRNet-hsatf-1365,MI0001637,hsa-mir-448,NFKB1,4790,ENSG00000109320,nuclear factor kappa B subunit 1,Repression,20798686,v22
miRNet-hsatf-1366,MI0016846,hsa-mir-4485,NFKB1,4790,ENSG00000109320,nuclear factor kappa B subunit 1,Repression,24418602,v22
miRNet-hsatf-1367,MI0003823,hsa-mir-449c,NFKB1,4790,ENSG00000109320,nuclear factor kappa B subunit 1,Activation,24418602,v22
miRNet-hsatf-1368,MI0003134,hsa-mir-494,NFKB1,4790,ENSG00000109320,nuclear factor kappa B subunit 1,Activation,23646886,v22
miRNet-hsatf-1369,MI0003186,hsa-mir-502,NFKB1,4790,ENSG00000109320,nuclear factor kappa B subunit 1,Activation,24418602,v22
miRNet-hsatf-1370,MI0003188,hsa-mir-503,NFKB1,4790,ENSG00000109320,nuclear factor kappa B subunit 1,Repression,23724129,v22
miRNet-hsatf-1371,MI0003193,hsa-mir-506,NFKB1,4790,ENSG00000109320,nuclear factor kappa B subunit 1,Repression,23717581,v22
miRNet-hsatf-1372,MI0000466,hsa-mir-9-1,NFKB1,4790,ENSG00000109320,nuclear factor kappa B subunit 1,Activation(feedback),25149473,v22
miRNet-hsatf-1373,MI0000298,hsa-mir-221,NFKB2,4791,ENSG00000077150,nuclear factor kappa B subunit 2,Activation,26455434,v22
miRNet-hsatf-1374,MI0000091,hsa-mir-33a,NFYA,4800,ENSG00000001167,nuclear transcription factor Y subunit alpha,Repression,27199118,v22
miRNet-hsatf-1375,MI0000090,hsa-mir-32,NKX2-1,7080,ENSG00000136352,NK2 homeobox 1,Activation,23625920,v22
miRNet-hsatf-1376,MI0000091,hsa-mir-33a,NKX2-1,7080,ENSG00000136352,NK2 homeobox 1,Activation,23625920,v22
miRNet-hsatf-1377,MI0000459,hsa-mir-143,NKX2-5,1482,ENSG00000183072,NK2 homeobox 5,Activation,21505201,v22
miRNet-hsatf-1378,MI0000461,hsa-mir-145,NKX2-5,1482,ENSG00000183072,NK2 homeobox 5,Activation,21505201,v22
miRNet-hsatf-1379,MI0000071,hsa-mir-17,NKX2-5,1482,ENSG00000183072,NK2 homeobox 5,Activation,19148830,v22
miRNet-hsatf-1380,MI0000072,hsa-mir-18a,NKX2-5,1482,ENSG00000183072,NK2 homeobox 5,Activation,19148830,v22
miRNet-hsatf-1381,MI0000073,hsa-mir-19a,NKX2-5,1482,ENSG00000183072,NK2 homeobox 5,Activation,19148830,v22
miRNet-hsatf-1382,MI0000076,hsa-mir-20a,NKX2-5,1482,ENSG00000183072,NK2 homeobox 5,Activation,19148830,v22
miRNet-hsatf-1383,MI0000300,hsa-mir-223,NOTCH1,4851,ENSG00000148400,notch receptor 1,Activation,24727676,v22
miRNet-hsatf-1384,MI0000300,hsa-mir-223,NOTCH3,4854,ENSG00000074181,notch receptor 3,Activation,24727676,v22
miRNet-hsatf-1385,MI0000459,hsa-mir-143,NR1H2,7376,ENSG00000131408,nuclear receptor subfamily 1 group H member 2,Activation,26311719,v22
miRNet-hsatf-1386,MI0000461,hsa-mir-145,NR1H2,7376,ENSG00000131408,nuclear receptor subfamily 1 group H member 2,Activation,26311719,v22
miRNet-hsatf-1387,MI0000448,hsa-mir-130a,NR1H3,10062,ENSG00000025434,nuclear receptor subfamily 1 group H member 3,Activation,26669941,v22
miRNet-hsatf-1388,MI0000490,hsa-mir-206,NR1H3,10062,ENSG00000025434,nuclear receptor subfamily 1 group H member 3,Repression(feedback),24603323,v22
miRNet-hsatf-1389,MI0000442,hsa-mir-122,NR1H4,9971,ENSG00000012504,nuclear receptor subfamily 1 group H member 4,Activation,26302777,v22
miRNet-hsatf-1390,MI0000460,hsa-mir-144,NR1H4,9971,ENSG00000012504,nuclear receptor subfamily 1 group H member 4,Activation,23519696,v22
miRNet-hsatf-1391,MI0000087,hsa-mir-29a,NR1H4,9971,ENSG00000012504,nuclear receptor subfamily 1 group H member 4,Activation,21511916,v22
miRNet-hsatf-1392,MI0000268,hsa-mir-34a,NR1H4,9971,ENSG00000012504,nuclear receptor subfamily 1 group H member 4,Repression,20185821,v22
miRNet-hsatf-1393,MI0000268,hsa-mir-34a,NR1H4,9971,ENSG00000012504,nuclear receptor subfamily 1 group H member 4,Regulation,20689156,v22
miRNet-hsatf-1394,MI0000454,hsa-mir-137,NR2E1,7101,ENSG00000112333,nuclear receptor subfamily 2 group E member 1,Repression,26965827,v22
miRNet-hsatf-1395,MI0000483,hsa-mir-186,NR3C2,4306,ENSG00000151623,nuclear receptor subfamily 3 group C member 2,Activation,26082033,v22
miRNet-hsatf-1396,MI0000814,hsa-mir-338,NR3C2,4306,ENSG00000151623,nuclear receptor subfamily 3 group C member 2,Activation,26082033,v22
miRNet-hsatf-1397,MI0000097,hsa-mir-95,NR3C2,4306,ENSG00000151623,nuclear receptor subfamily 3 group C member 2,Activation,26082033,v22
miRNet-hsatf-1398,MI0000650,hsa-mir-200c,NR5A2,2494,ENSG00000116833,nuclear receptor subfamily 5 group A member 2,Activation(feedback),22100809,v22
miRNet-hsatf-1399,MI0000470,hsa-mir-125b-2,NSUN2,54888,ENSG00000037474,NOP2/Sun RNA methyltransferase 2,Repression,25047833,v22
miRNet-hsatf-1400,MI0000470,hsa-mir-125b-2,OGG1,4968,ENSG00000114026,8-oxoguanine DNA glycosylase,Activation,25728837,v22
miRNet-hsatf-1401,MI0000822,hsa-mir-133b,OGG1,4968,ENSG00000114026,8-oxoguanine DNA glycosylase,Activation,25728837,v22
miRNet-hsatf-1402,MI0000442,hsa-mir-122,ONECUT1,3175,ENSG00000169856,one cut homeobox 1,Activation,26825606,v22
miRNet-hsatf-1403,MI0000460,hsa-mir-144,PAX4,5078,ENSG00000106331,paired box 4,Repression,25151965,v22
miRNet-hsatf-1404,MI0000069,hsa-mir-15a,PAX5,5079,ENSG00000196092,paired box 5,Repression,23995789,v22
miRNet-hsatf-1405,MI0000070,hsa-mir-16-1,PAX5,5079,ENSG00000196092,paired box 5,Repression,23995789,v22
miRNet-hsatf-1406,MI0003663,hsa-mir-648,PAX5,5079,ENSG00000196092,paired box 5,Activation,25403488,v22
miRNet-hsatf-1407,MI0000810,hsa-mir-135b,PAX6,5080,ENSG00000007372,paired box 6,Activation,24802670,v22
miRNet-hsatf-1408,MI0003129,hsa-mir-146b,PAX8,7849,ENSG00000125618,paired box 8,Activation(feedback),26282166,v22
miRNet-hsatf-1409,MI0001150,hsa-mir-196b,PBX1,5087,ENSG00000185630,PBX homeobox 1,Activation,24334453,v22
miRNet-hsatf-1410,MI0000077,hsa-mir-21,PBX1,5087,ENSG00000185630,PBX homeobox 1,Activation(feedback),24334453,v22
miRNet-hsatf-1411,MI0000298,hsa-mir-221,PBX2,5089,ENSG00000204304,PBX homeobox 2,Activation,23400877,v22
miRNet-hsatf-1412,MI0000298,hsa-mir-221,PBX2,5089,ENSG00000236353,PBX homeobox 2,Activation,23400877,v22
miRNet-hsatf-1413,MI0000298,hsa-mir-221,PBX2,5089,ENSG00000206315,PBX homeobox 2,Activation,23400877,v22
miRNet-hsatf-1414,MI0000298,hsa-mir-221,PBX2,5089,ENSG00000237344,PBX homeobox 2,Activation,23400877,v22
miRNet-hsatf-1415,MI0000298,hsa-mir-221,PBX2,5089,ENSG00000232005,PBX homeobox 2,Activation,23400877,v22
miRNet-hsatf-1416,MI0000298,hsa-mir-221,PBX2,5089,ENSG00000225987,PBX homeobox 2,Activation,23400877,v22
miRNet-hsatf-1417,MI0000298,hsa-mir-221,PBX2,5089,ENSG00000224952,PBX homeobox 2,Activation,23400877,v22
miRNet-hsatf-1418,MI0000299,hsa-mir-222,PBX2,5089,ENSG00000204304,PBX homeobox 2,Activation,23400877,v22
miRNet-hsatf-1419,MI0000299,hsa-mir-222,PBX2,5089,ENSG00000236353,PBX homeobox 2,Activation,23400877,v22
miRNet-hsatf-1420,MI0000299,hsa-mir-222,PBX2,5089,ENSG00000206315,PBX homeobox 2,Activation,23400877,v22
miRNet-hsatf-1421,MI0000299,hsa-mir-222,PBX2,5089,ENSG00000237344,PBX homeobox 2,Activation,23400877,v22
miRNet-hsatf-1422,MI0000299,hsa-mir-222,PBX2,5089,ENSG00000232005,PBX homeobox 2,Activation,23400877,v22
miRNet-hsatf-1423,MI0000299,hsa-mir-222,PBX2,5089,ENSG00000225987,PBX homeobox 2,Activation,23400877,v22
miRNet-hsatf-1424,MI0000299,hsa-mir-222,PBX2,5089,ENSG00000224952,PBX homeobox 2,Activation,23400877,v22
miRNet-hsatf-1425,MI0000285,hsa-mir-205,PCGF2,7703,ENSG00000277258,polycomb group ring finger 2,Activation,23474752,v22
miRNet-hsatf-1426,MI0000285,hsa-mir-205,PCGF2,7703,ENSG00000278644,polycomb group ring finger 2,Activation,23474752,v22
miRNet-hsatf-1427,MI0000267,hsa-mir-10b,PDLIM7,9260,ENSG00000196923,PDZ and LIM domain 7,Activation,20732742,v22
miRNet-hsatf-1428,MI0000457,hsa-mir-141,PELP1,27043,ENSG00000141456,"proline, glutamate and leucine rich protein 1",Repression(feedback),23975430,v22
miRNet-hsatf-1429,MI0000737,hsa-mir-200a,PELP1,27043,ENSG00000141456,"proline, glutamate and leucine rich protein 1",Repression,23975430,v22
miRNet-hsatf-1430,MI0000342,hsa-mir-200b,PELP1,27043,ENSG00000141456,"proline, glutamate and leucine rich protein 1",Repression,23975430,v22
miRNet-hsatf-1431,MI0000650,hsa-mir-200c,PELP1,27043,ENSG00000141456,"proline, glutamate and leucine rich protein 1",Repression,23975430,v22
miRNet-hsatf-1432,MI0001641,hsa-mir-429,PELP1,27043,ENSG00000141456,"proline, glutamate and leucine rich protein 1",Repression,23975430,v22
miRNet-hsatf-1433,MI0000071,hsa-mir-17,PIM1,5292,ENSG00000137193,"Pim-1 proto-oncogene, serine/threonine kinase",Activation(feedback),23749113,v22
miRNet-hsatf-1434,MI0000072,hsa-mir-18a,PIM1,5292,ENSG00000137193,"Pim-1 proto-oncogene, serine/threonine kinase",Activation,23749113,v22
miRNet-hsatf-1435,MI0000073,hsa-mir-19a,PIM1,5292,ENSG00000137193,"Pim-1 proto-oncogene, serine/threonine kinase",Activation,23749113,v22
miRNet-hsatf-1436,MI0000074,hsa-mir-19b-1,PIM1,5292,ENSG00000137193,"Pim-1 proto-oncogene, serine/threonine kinase",Activation,23749113,v22
miRNet-hsatf-1437,MI0000076,hsa-mir-20a,PIM1,5292,ENSG00000137193,"Pim-1 proto-oncogene, serine/threonine kinase",Activation,23749113,v22
miRNet-hsatf-1438,MI0000093,hsa-mir-92a-1,PIM1,5292,ENSG00000137193,"Pim-1 proto-oncogene, serine/threonine kinase",Activation,23749113,v22
miRNet-hsatf-1439,MI0000285,hsa-mir-205,PKM,5315,ENSG00000067225,pyruvate kinase M1/2,Repression,26183399,v22
miRNet-hsatf-1440,MI0000457,hsa-mir-141,PLK1,5347,ENSG00000166851,polo like kinase 1,Repression,25505268,v22
miRNet-hsatf-1441,MI0000650,hsa-mir-200c,PLK1,5347,ENSG00000166851,polo like kinase 1,Repression,25505268,v22
miRNet-hsatf-1442,MI0000433,hsa-let-7g,POU2F1,5451,ENSG00000143190,POU class 2 homeobox 1,Activation(feedback),22135361,v22
miRNet-hsatf-1443,MI0003686,hsa-mir-542,POU2F1,5451,ENSG00000143190,POU class 2 homeobox 1,Activation,26272182,v22
miRNet-hsatf-1444,MI0000240,hsa-mir-198,POU2F2,5452,ENSG00000028277,POU class 2 homeobox 2,Repression,23989979,v22
miRNet-hsatf-1445,MI0006381,hsa-mir-1246,POU5F1,5460,ENSG00000204531,POU class 5 homeobox 1,Activation,27639189,v22
miRNet-hsatf-1446,MI0006381,hsa-mir-1246,POU5F1,5460,ENSG00000237582,POU class 5 homeobox 1,Activation,27639189,v22
miRNet-hsatf-1447,MI0006381,hsa-mir-1246,POU5F1,5460,ENSG00000233911,POU class 5 homeobox 1,Activation,27639189,v22
miRNet-hsatf-1448,MI0006381,hsa-mir-1246,POU5F1,5460,ENSG00000235068,POU class 5 homeobox 1,Activation,27639189,v22
miRNet-hsatf-1449,MI0006381,hsa-mir-1246,POU5F1,5460,ENSG00000206454,POU class 5 homeobox 1,Activation,27639189,v22
miRNet-hsatf-1450,MI0006381,hsa-mir-1246,POU5F1,5460,ENSG00000229094,POU class 5 homeobox 1,Activation,27639189,v22
miRNet-hsatf-1451,MI0006381,hsa-mir-1246,POU5F1,5460,ENSG00000230336,POU class 5 homeobox 1,Activation,27639189,v22
miRNet-hsatf-1452,MI0000446,hsa-mir-125b-1,POU5F1,5460,ENSG00000204531,POU class 5 homeobox 1,Activation,23928699,v22
miRNet-hsatf-1453,MI0000446,hsa-mir-125b-1,POU5F1,5460,ENSG00000237582,POU class 5 homeobox 1,Activation,23928699,v22
miRNet-hsatf-1454,MI0000446,hsa-mir-125b-1,POU5F1,5460,ENSG00000233911,POU class 5 homeobox 1,Activation,23928699,v22
miRNet-hsatf-1455,MI0000446,hsa-mir-125b-1,POU5F1,5460,ENSG00000235068,POU class 5 homeobox 1,Activation,23928699,v22
miRNet-hsatf-1456,MI0000446,hsa-mir-125b-1,POU5F1,5460,ENSG00000206454,POU class 5 homeobox 1,Activation,23928699,v22
miRNet-hsatf-1457,MI0000446,hsa-mir-125b-1,POU5F1,5460,ENSG00000229094,POU class 5 homeobox 1,Activation,23928699,v22
miRNet-hsatf-1458,MI0000446,hsa-mir-125b-1,POU5F1,5460,ENSG00000230336,POU class 5 homeobox 1,Activation,23928699,v22
miRNet-hsatf-1459,MI0000448,hsa-mir-130a,POU5F1,5460,ENSG00000204531,POU class 5 homeobox 1,Activation,24960162,v22
miRNet-hsatf-1460,MI0000448,hsa-mir-130a,POU5F1,5460,ENSG00000237582,POU class 5 homeobox 1,Activation,24960162,v22
miRNet-hsatf-1461,MI0000448,hsa-mir-130a,POU5F1,5460,ENSG00000233911,POU class 5 homeobox 1,Activation,24960162,v22
miRNet-hsatf-1462,MI0000448,hsa-mir-130a,POU5F1,5460,ENSG00000235068,POU class 5 homeobox 1,Activation,24960162,v22
miRNet-hsatf-1463,MI0000448,hsa-mir-130a,POU5F1,5460,ENSG00000206454,POU class 5 homeobox 1,Activation,24960162,v22
miRNet-hsatf-1464,MI0000448,hsa-mir-130a,POU5F1,5460,ENSG00000229094,POU class 5 homeobox 1,Activation,24960162,v22
miRNet-hsatf-1465,MI0000448,hsa-mir-130a,POU5F1,5460,ENSG00000230336,POU class 5 homeobox 1,Activation,24960162,v22
miRNet-hsatf-1466,MI0000748,hsa-mir-130b,POU5F1,5460,ENSG00000204531,POU class 5 homeobox 1,Activation,24960162,v22
miRNet-hsatf-1467,MI0000748,hsa-mir-130b,POU5F1,5460,ENSG00000237582,POU class 5 homeobox 1,Activation,24960162,v22
miRNet-hsatf-1468,MI0000748,hsa-mir-130b,POU5F1,5460,ENSG00000233911,POU class 5 homeobox 1,Activation,24960162,v22
miRNet-hsatf-1469,MI0000748,hsa-mir-130b,POU5F1,5460,ENSG00000235068,POU class 5 homeobox 1,Activation,24960162,v22
miRNet-hsatf-1470,MI0000748,hsa-mir-130b,POU5F1,5460,ENSG00000206454,POU class 5 homeobox 1,Activation,24960162,v22
miRNet-hsatf-1471,MI0000748,hsa-mir-130b,POU5F1,5460,ENSG00000229094,POU class 5 homeobox 1,Activation,24960162,v22
miRNet-hsatf-1472,MI0000748,hsa-mir-130b,POU5F1,5460,ENSG00000230336,POU class 5 homeobox 1,Activation,24960162,v22
miRNet-hsatf-1473,MI0000458,hsa-mir-142,POU5F1,5460,ENSG00000204531,POU class 5 homeobox 1,Repression,23619912,v22
miRNet-hsatf-1474,MI0000458,hsa-mir-142,POU5F1,5460,ENSG00000237582,POU class 5 homeobox 1,Repression,23619912,v22
miRNet-hsatf-1475,MI0000458,hsa-mir-142,POU5F1,5460,ENSG00000233911,POU class 5 homeobox 1,Repression,23619912,v22
miRNet-hsatf-1476,MI0000458,hsa-mir-142,POU5F1,5460,ENSG00000235068,POU class 5 homeobox 1,Repression,23619912,v22
miRNet-hsatf-1477,MI0000458,hsa-mir-142,POU5F1,5460,ENSG00000206454,POU class 5 homeobox 1,Repression,23619912,v22
miRNet-hsatf-1478,MI0000458,hsa-mir-142,POU5F1,5460,ENSG00000229094,POU class 5 homeobox 1,Repression,23619912,v22
miRNet-hsatf-1479,MI0000458,hsa-mir-142,POU5F1,5460,ENSG00000230336,POU class 5 homeobox 1,Repression,23619912,v22
miRNet-hsatf-1480,MI0000461,hsa-mir-145,POU5F1,5460,ENSG00000204531,POU class 5 homeobox 1,Repression(feedback),19409607,v22
miRNet-hsatf-1481,MI0000461,hsa-mir-145,POU5F1,5460,ENSG00000237582,POU class 5 homeobox 1,Repression(feedback),19409607,v22
miRNet-hsatf-1482,MI0000461,hsa-mir-145,POU5F1,5460,ENSG00000233911,POU class 5 homeobox 1,Repression(feedback),19409607,v22
miRNet-hsatf-1483,MI0000461,hsa-mir-145,POU5F1,5460,ENSG00000235068,POU class 5 homeobox 1,Repression(feedback),19409607,v22
miRNet-hsatf-1484,MI0000461,hsa-mir-145,POU5F1,5460,ENSG00000206454,POU class 5 homeobox 1,Repression(feedback),19409607,v22
miRNet-hsatf-1485,MI0000461,hsa-mir-145,POU5F1,5460,ENSG00000229094,POU class 5 homeobox 1,Repression(feedback),19409607,v22
miRNet-hsatf-1486,MI0000461,hsa-mir-145,POU5F1,5460,ENSG00000230336,POU class 5 homeobox 1,Repression(feedback),19409607,v22
miRNet-hsatf-1487,MI0000745,hsa-mir-301a,POU5F1,5460,ENSG00000204531,POU class 5 homeobox 1,Activation,24960162,v22
miRNet-hsatf-1488,MI0000745,hsa-mir-301a,POU5F1,5460,ENSG00000237582,POU class 5 homeobox 1,Activation,24960162,v22
miRNet-hsatf-1489,MI0000745,hsa-mir-301a,POU5F1,5460,ENSG00000233911,POU class 5 homeobox 1,Activation,24960162,v22
miRNet-hsatf-1490,MI0000745,hsa-mir-301a,POU5F1,5460,ENSG00000235068,POU class 5 homeobox 1,Activation,24960162,v22
miRNet-hsatf-1491,MI0000745,hsa-mir-301a,POU5F1,5460,ENSG00000206454,POU class 5 homeobox 1,Activation,24960162,v22
miRNet-hsatf-1492,MI0000745,hsa-mir-301a,POU5F1,5460,ENSG00000229094,POU class 5 homeobox 1,Activation,24960162,v22
miRNet-hsatf-1493,MI0000745,hsa-mir-301a,POU5F1,5460,ENSG00000230336,POU class 5 homeobox 1,Activation,24960162,v22
miRNet-hsatf-1494,MI0005568,hsa-mir-301b,POU5F1,5460,ENSG00000204531,POU class 5 homeobox 1,Activation,24960162,v22
miRNet-hsatf-1495,MI0005568,hsa-mir-301b,POU5F1,5460,ENSG00000237582,POU class 5 homeobox 1,Activation,24960162,v22
miRNet-hsatf-1496,MI0005568,hsa-mir-301b,POU5F1,5460,ENSG00000233911,POU class 5 homeobox 1,Activation,24960162,v22
miRNet-hsatf-1497,MI0005568,hsa-mir-301b,POU5F1,5460,ENSG00000235068,POU class 5 homeobox 1,Activation,24960162,v22
miRNet-hsatf-1498,MI0005568,hsa-mir-301b,POU5F1,5460,ENSG00000206454,POU class 5 homeobox 1,Activation,24960162,v22
