Geneid	021_control	021_TGFb1	021_TGFb2	025_control	025_TGFb1	025_TGFb2	029_control	029_TGFb1	029_TGFb2	050_control	050_TGFb1	050_TGFb2	LGP3_control	LGP3_TGFb1	LGP3_TGFb2	LGP5_control	LGP5_TGFb1	LGP5_TGFb2
hsa-miR-3200-3p	80	85	95	79	84	84	114	54	81	64	49	66	141	89	215	129	118	115
hsa-miR-3928-3p	19	31	25	20	58	28	31	27	25	28	26	31	69	31	56	25	25	37
hsa-miR-3928-5p	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
hsa-miR-7109-5p	0	0	0	0	0	0	0	0	0	0	0	0	1	3	3	0	0	0
hsa-miR-7109-3p	0	0	0	0	0	0	0	0	0	1	1	0	1	0	2	0	0	0
hsa-miR-4764-5p	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-4764-3p	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-3909	9	4	5	15	17	14	20	7	18	14	11	20	20	9	12	26	24	19
hsa-miR-6069	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-6819-5p	0	1	0	0	0	1	0	0	1	0	2	0	0	1	2	0	0	0
hsa-miR-6819-3p	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
hsa-miR-658	0	0	0	0	3	0	0	0	0	0	1	0	6	0	0	0	0	0
hsa-miR-659-3p	1	1	0	2	0	0	3	2	0	0	2	4	1	5	3	0	0	0
hsa-miR-659-5p	6	3	12	3	3	10	8	2	3	5	7	4	4	4	0	2	6	7
hsa-miR-6820-5p	0	0	0	1	0	0	0	0	0	1	0	1	0	0	2	0	0	0
hsa-miR-6820-3p	0	1	1	1	0	2	3	3	6	0	0	0	0	3	0	1	0	0
hsa-miR-4534	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-4766-5p	0	2	0	0	2	0	1	0	1	1	0	0	1	2	4	0	0	3
hsa-miR-4766-3p	7	1	5	4	2	2	4	1	1	2	2	7	5	0	9	4	2	3
hsa-miR-1281	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
hsa-miR-6889-5p	0	0	1	0	3	0	0	0	0	0	0	1	0	2	1	0	0	0
hsa-miR-6889-3p	1	0	0	1	0	4	0	0	3	0	0	0	2	0	0	0	4	0
hsa-miR-33a-5p	8	6	15	13	24	2	8	4	15	5	15	20	26	3	34	23	21	17
hsa-miR-33a-3p	4	6	2	6	2	6	6	1	7	7	10	7	8	3	13	17	11	6
hsa-miR-378i	0	1	0	0	0	0	1	0	0	1	0	1	0	0	1	3	0	0
hsa-miR-1249-3p	13	3	12	6	1	6	11	0	4	2	1	1	2	14	1	11	13	3
hsa-miR-1249-5p	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0
hsa-miR-4762-5p	0	0	0	0	0	2	1	0	0	2	0	0	0	1	0	0	4	2
hsa-miR-4762-3p	3	2	0	0	3	1	1	0	2	3	1	0	0	4	0	0	0	0
hsa-miR-3619-5p	0	0	1	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0
hsa-miR-3619-3p	1	4	1	1	1	1	1	2	1	3	0	1	2	7	1	0	1	0
hsa-let-7a-3p	800	1363	1291	1670	1165	1160	1634	552	1315	1439	1220	1979	1251	1046	1402	1685	933	835
hsa-miR-4763-5p	2	4	1	7	7	9	3	0	3	3	2	1	3	9	10	11	6	8
hsa-miR-4763-3p	2	5	1	6	7	5	3	0	3	3	1	0	2	5	3	9	6	6
hsa-let-7b-5p	123796	171879	115398	230530	222989	261590	259873	202574	244946	134440	162889	164417	321513	361643	313272	301117	318874	278746
hsa-let-7b-3p	196	234	191	367	407	349	287	247	252	225	262	279	273	342	384	222	366	272
hsa-miR-3201	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0
hsa-miR-4535	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-3667-5p	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-3667-3p	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-6821-5p	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	1	1	0
hsa-miR-6821-3p	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	2
hsa-miR-12114	2	4	1	2	0	0	4	1	3	0	0	1	1	8	4	0	4	3
hsa-miR-4790-5p	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0
hsa-miR-4790-3p	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-12127	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-378b	0	0	1	1	0	1	1	0	1	0	0	3	2	0	0	1	1	1
hsa-miR-885-5p	0	2	0	0	0	0	0	2	0	1	1	0	0	0	0	0	0	0
hsa-miR-885-3p	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-4270	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-3134	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-563	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-3714	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-4791	2	10	8	4	2	5	2	0	3	7	6	15	9	0	2	4	0	1
hsa-miR-3135a	0	0	0	2	0	0	2	0	0	0	0	0	0	0	0	0	1	2
hsa-miR-4442	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	1	0	0
hsa-miR-466	1	3	3	0	3	0	7	0	4	6	3	3	5	1	5	4	3	0
hsa-miR-548ay-5p	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-548ay-3p	6	19	17	8	6	7	17	9	17	21	23	20	19	18	14	26	6	10
hsa-miR-128-2-5p	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-26a-1-3p	116	93	78	95	113	72	120	45	56	104	48	88	215	66	105	234	127	119
hsa-miR-6822-5p	0	0	1	0	0	0	0	0	0	0	0	0	0	0	2	1	2	1
hsa-miR-6822-3p	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	1	0	1
hsa-miR-138-1-3p	341	623	315	718	422	577	500	326	349	286	368	299	658	1058	632	667	612	695
hsa-miR-564	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0
hsa-miR-1226-5p	2	3	0	1	1	0	2	6	1	0	1	0	4	1	2	1	6	0
hsa-miR-1226-3p	110	68	66	108	191	127	91	97	68	57	83	69	154	118	136	56	87	59
hsa-miR-4443	5	0	0	1	4	0	3	0	4	1	0	0	1	0	0	3	2	3
hsa-miR-2115-5p	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-2115-3p	0	0	0	0	0	0	0	0	0	0	1	0	3	0	0	0	0	0
hsa-miR-6823-5p	0	0	0	1	2	0	0	0	0	0	0	0	0	0	0	0	3	0
hsa-miR-6823-3p	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
hsa-miR-711	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-6824-5p	0	0	0	0	0	0	4	2	1	1	3	0	3	1	2	1	4	1
hsa-miR-6824-3p	1	0	0	1	0	1	3	1	1	1	4	2	9	2	4	1	4	1
hsa-miR-4793-5p	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-4793-3p	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
hsa-miR-425-5p	2497	3024	2449	1641	2054	1774	2508	902	1962	1439	1857	1823	3074	1964	2647	2760	1604	2202
hsa-miR-425-3p	359	629	369	324	569	326	460	298	406	377	386	469	750	359	863	415	377	455
hsa-miR-191-5p	37095	45214	34385	30905	44889	29657	40391	32863	34862	27023	35887	33532	53062	50872	58399	44651	32724	47912
hsa-miR-191-3p	125	137	95	104	195	115	126	72	96	82	123	85	123	120	128	108	113	124
hsa-miR-6890-5p	0	0	0	1	1	0	1	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-6890-3p	0	0	1	1	1	0	1	0	0	0	0	0	0	0	0	0	1	0
hsa-miR-4271	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-5193	1	1	0	2	0	2	1	0	3	0	1	2	0	0	3	1	7	2
hsa-miR-5787	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-6872-5p	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-6872-3p	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	1
hsa-miR-4787-5p	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-4787-3p	9	16	1	4	4	2	10	10	7	3	8	1	13	9	14	18	26	16
hsa-let-7g-5p	20226	23306	22210	27792	26664	24048	34534	17941	27263	22625	27884	27695	40108	33204	42793	44897	39743	40579
hsa-let-7g-3p	12	16	26	17	24	23	14	12	15	33	17	39	24	15	37	36	25	29
hsa-miR-135a-3p	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
hsa-miR-8064	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-3938	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	3
hsa-miR-548bb-5p	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-548bb-3p	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-4272	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-3136-5p	0	6	1	1	3	3	1	2	1	9	4	7	11	3	10	2	4	5
hsa-miR-3136-3p	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	2	4	0
hsa-miR-1284	11	9	16	5	18	5	4	7	12	4	11	9	8	9	7	7	6	4
hsa-miR-1324	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-4273	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-3923	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-5688	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-4795-5p	0	0	0	0	0	2	0	0	0	0	0	1	0	0	0	0	0	0
hsa-miR-4795-3p	1	1	1	0	3	0	1	0	0	3	1	2	1	2	0	0	0	0
hsa-miR-8060	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-3921	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
hsa-miR-548ab	1	0	0	0	0	0	0	4	3	2	5	6	9	0	0	3	0	1
hsa-miR-4445-5p	0	0	0	2	2	2	0	1	2	0	0	0	0	0	0	0	0	0
hsa-miR-4445-3p	0	0	0	2	0	0	1	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-567	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-9900	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-8076	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-4446-5p	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-4446-3p	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-568	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-4796-5p	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-4796-3p	1	1	0	0	0	0	0	0	0	1	1	0	0	2	0	0	0	0
hsa-miR-4447	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-6529-5p	1	0	0	0	24	4	0	24	0	0	0	1	0	16	0	2	1	1
hsa-miR-6529-3p	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-198	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0
hsa-miR-5682	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-7110-5p	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-7110-3p	0	0	0	0	0	2	1	0	0	0	6	0	0	2	2	4	3	1
hsa-miR-5002-5p	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-5002-3p	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
hsa-miR-6083	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-544b	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-5092	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-548i	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-6825-5p	0	1	0	0	3	7	2	1	5	0	2	1	3	3	0	1	1	1
hsa-miR-6825-3p	0	0	0	0	0	3	0	0	0	0	1	0	0	4	1	0	0	0
hsa-miR-7976	4	3	6	15	18	10	21	9	12	15	10	25	27	21	38	26	9	35
hsa-miR-12124	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-6826-5p	1	5	0	0	0	0	1	3	0	0	1	0	0	1	4	0	0	0
hsa-miR-6826-3p	1	0	0	2	0	1	1	0	0	0	1	0	1	0	0	0	0	0
hsa-miR-5704	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-6827-5p	3	4	0	4	8	3	4	0	4	4	2	0	0	1	5	3	2	5
hsa-miR-6827-3p	7	2	4	6	8	7	7	5	0	5	3	3	4	6	3	8	14	19
hsa-miR-4788	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
hsa-miR-5186	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-3919	1	0	0	0	0	0	0	0	0	1	0	0	3	0	1	1	7	6
hsa-miR-15b-5p	2372	2571	2574	3423	6431	2826	5674	3337	4262	4020	2874	4957	11512	5210	13465	9853	7271	11188
hsa-miR-15b-3p	258	263	212	275	410	251	317	174	258	259	209	341	711	451	766	616	244	547
hsa-miR-16-2-3p	36	25	28	27	81	34	37	20	24	45	21	59	83	40	112	80	39	71
hsa-miR-1263	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-551b-5p	0	0	0	25	15	14	0	3	3	6	4	2	23	25	29	5	5	17
hsa-miR-551b-3p	1	1	3	240	74	117	45	7	42	34	54	36	122	86	161	44	31	32
hsa-miR-6828-5p	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
hsa-miR-6828-3p	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-569	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-4789-5p	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-4789-3p	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
hsa-miR-7977	1	0	0	0	0	1	0	0	0	0	0	1	1	0	2	0	1	1
hsa-miR-4448	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
hsa-miR-1224-5p	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0
hsa-miR-1224-3p	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-5588-5p	2	2	1	0	0	1	0	0	0	0	1	0	0	0	3	0	0	0
hsa-miR-5588-3p	0	0	0	0	0	0	2	0	0	0	0	0	1	0	0	0	0	0
hsa-miR-548aq-5p	0	1	0	2	3	1	1	0	0	0	1	0	3	2	4	1	0	1
hsa-miR-548aq-3p	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-1248	27471	33853	44661	30325	24907	22836	32855	23860	23270	23097	15030	24190	6468	14810	9222	41073	52773	5989
hsa-miR-28-5p	210	237	217	220	127	226	402	84	249	159	171	181	310	195	250	701	544	441
hsa-miR-28-3p	4448	4437	3884	4254	5289	4200	7431	3797	6994	3640	3610	4179	10179	9702	10609	10599	6334	10556
hsa-miR-944	1	0	2	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0
hsa-miR-3137	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-570-3p	4	19	14	23	6	9	14	10	17	12	20	16	11	7	28	20	15	17
hsa-miR-570-5p	0	0	0	0	0	0	0	0	0	1	0	0	0	0	2	0	0	0
hsa-miR-6829-5p	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-6829-3p	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
hsa-miR-4797-5p	0	0	1	0	0	0	0	3	0	0	4	0	0	1	0	0	0	0
hsa-miR-4797-3p	3	0	4	2	0	6	3	2	7	6	5	3	4	10	2	0	2	1
hsa-miR-922	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-571	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-943	0	2	0	1	2	1	3	0	1	0	1	1	3	1	7	2	4	4
hsa-miR-4800-5p	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
hsa-miR-4800-3p	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-378d	2	11	6	4	2	11	21	4	9	0	16	6	16	6	6	11	4	16
hsa-miR-4798-5p	0	0	1	0	0	0	0	0	0	1	0	1	2	1	2	0	0	0
hsa-miR-4798-3p	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-4274	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-95-3p	21	63	25	61	36	51	87	48	108	72	123	76	60	87	55	62	43	69
hsa-miR-95-5p	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-3138	9	15	8	7	16	16	16	7	17	7	5	14	22	27	22	9	11	12
hsa-miR-572	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0
hsa-miR-12113	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-5091	0	0	0	4	0	1	3	3	0	0	0	0	0	0	1	1	1	3
hsa-miR-218-5p	31779	19756	25422	13477	14258	9303	24670	5401	18234	14594	11034	14914	22784	10683	21987	35450	21863	23966
hsa-miR-218-1-3p	252	98	136	80	89	40	152	71	72	114	37	81	143	64	97	137	137	89
hsa-miR-7978	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-12115	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-573	0	0	0	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-4275	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-4801	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-574-5p	101	119	114	116	147	88	103	73	69	136	94	217	156	132	247	73	71	121
hsa-miR-574-3p	6778	9910	6558	6589	8943	6256	7860	6056	6746	6611	9567	8401	10305	10557	11380	7467	10769	13638
hsa-miR-5591-5p	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-5591-3p	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-4802-5p	0	0	1	0	0	0	1	0	0	0	0	2	0	0	0	0	0	0
hsa-miR-4802-3p	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-8053	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-4449	0	2	0	0	2	1	2	1	4	3	2	0	1	2	1	1	3	1
hsa-miR-1269a	0	0	0	0	0	0	0	0	0	3	3	3	0	0	0	3	3	0
hsa-miR-4450	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-548ah-5p	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-548ah-3p	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-575	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-4451	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-4452	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-5705	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-3684	2	0	4	0	8	3	2	1	0	2	1	0	4	4	3	0	1	0
hsa-miR-8066	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-1255a	22	10	8	11	29	11	10	2	11	11	9	11	49	19	42	12	9	15
hsa-miR-576-5p	76	79	128	71	99	72	122	52	121	109	100	131	170	63	119	188	100	105
hsa-miR-576-3p	23	28	25	21	25	24	24	5	15	31	25	22	45	36	24	52	13	36
hsa-miR-297	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-367-5p	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-367-3p	0	0	0	1	0	0	0	0	0	0	0	0	1	3	1	0	0	0
hsa-miR-302d-5p	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-302d-3p	7	9	7	17	42	11	10	6	10	10	50	20	50	35	20	31	22	22
hsa-miR-302a-5p	119	58	104	100	287	109	79	28	51	181	289	174	183	267	217	79	48	110
hsa-miR-302a-3p	10	18	13	28	58	8	13	1	14	25	30	36	27	39	21	25	12	20
hsa-miR-302c-5p	0	0	0	0	3	1	2	1	0	4	10	0	1	3	3	1	0	6
hsa-miR-302c-3p	3	2	2	0	2	4	1	0	0	2	5	4	3	7	4	0	3	3
hsa-miR-302b-5p	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-302b-3p	45	52	56	100	230	52	65	9	32	93	207	110	91	154	99	136	36	56
hsa-miR-1243	4	1	1	3	0	4	4	2	4	5	1	6	7	0	6	2	0	2
hsa-miR-8082	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-577	0	0	0	2	0	4	3	0	0	0	1	0	0	0	0	0	0	0
hsa-miR-2054	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-3139	0	0	0	0	1	0	0	0	2	0	0	0	3	0	0	0	0	1
hsa-miR-7849-3p	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
hsa-miR-548g-3p	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-548g-5p	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-4799-5p	0	6	0	0	0	0	5	0	1	1	1	0	5	0	2	2	1	4
hsa-miR-4799-3p	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0
hsa-miR-3140-3p	2	1	1	1	4	0	0	2	3	4	1	5	4	6	2	0	0	4
hsa-miR-3140-5p	0	0	1	0	0	0	1	0	0	0	1	2	0	1	0	0	0	0
hsa-miR-4453	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-3688-3p	8	2	6	0	6	2	0	2	0	2	4	2	18	10	11	14	0	0
hsa-miR-3688-5p	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
hsa-miR-4454	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-578	0	0	1	2	0	0	0	0	0	0	0	1	0	0	0	0	0	0
hsa-miR-6082	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-548t-5p	0	0	3	1	0	2	0	0	0	0	3	0	3	0	5	2	3	4
hsa-miR-548t-3p	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-4276	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-1305	3	1	4	1	2	1	3	0	3	2	9	4	3	5	3	5	2	2
hsa-miR-3945	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-4455	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-4635	0	0	2	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-4457	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-6075	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-4277	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-4278	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-4458	10	6	1	2	13	3	3	9	7	4	8	3	9	21	12	5	2	7
hsa-miR-4636	0	1	1	2	4	2	3	2	0	2	0	3	5	11	5	7	2	5
hsa-miR-10397-5p	0	0	0	1	0	1	1	0	1	1	1	1	15	1	5	4	0	3
hsa-miR-10397-3p	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-6131	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-4637	0	0	2	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
hsa-miR-887-3p	246	275	239	196	287	159	212	108	174	198	204	202	540	250	447	377	336	257
hsa-miR-887-5p	28	24	23	15	27	21	34	19	37	24	22	22	21	13	26	51	28	38
hsa-miR-10522-5p	2	3	0	0	0	3	0	2	3	1	1	1	3	0	2	2	4	1
hsa-miR-4279	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-579-3p	1	3	0	1	3	8	4	2	3	1	2	4	7	0	2	13	2	0
hsa-miR-579-5p	4	1	3	3	2	1	6	1	1	2	3	6	9	0	4	5	6	0
hsa-miR-580-3p	5	3	0	1	5	2	2	3	0	8	5	4	6	0	3	4	4	3
hsa-miR-580-5p	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-3650	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-581	0	0	0	0	0	0	1	0	3	0	2	0	1	2	0	3	4	1
hsa-miR-449a	45	80	50	35	111	32	55	46	23	24	86	37	88	59	86	56	27	73
hsa-miR-449b-5p	1	3	2	0	0	0	1	2	0	0	1	0	2	3	2	1	0	0
hsa-miR-449b-3p	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-449c-5p	5	6	3	2	2	6	5	0	1	7	6	4	6	3	5	6	0	7
hsa-miR-449c-3p	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3
hsa-miR-5687	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	1	0	0
hsa-miR-548ae-5p	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-582-5p	60	94	91	56	49	28	128	19	69	47	96	72	166	96	133	109	97	51
hsa-miR-582-3p	117	176	115	83	47	55	117	37	96	67	87	65	159	88	158	142	120	59
hsa-miR-4803	0	0	0	5	5	2	6	0	9	3	1	9	11	18	16	3	0	1
hsa-miR-4804-5p	2	8	1	1	0	2	0	2	0	9	3	3	12	2	7	1	9	6
hsa-miR-4804-3p	7	2	0	0	0	4	1	2	2	1	1	1	3	2	5	1	1	2
