gene_id	gene_symbol	TM_C_1	TM_C_2	TM_C_3	TM_C_4	TM_C_5	TM_T_1	TM_T_2	TM_T_3	TM_T_4	TM_T_5
ENSG00000284118.1	MIR4707	0	0	0	0	0	0	0	0	0	0
ENSG00000129474.16	AJUBA	625	1868	1339	627	1902	1728	1233	3113	558	2953
ENSG00000258457.5	AL132780.2	3	6	8	2	32	2	9	12	4	8
ENSG00000100802.15	C14orf93	100	207	67	36	55	77	125	58	35	66
ENSG00000280129.1	AL132780.5	6	0	5	1	0	3	0	0	0	0
ENSG00000100804.19	PSMB5	2805	2680	3014	3615	3440	4388	2571	3437	3370	3576
ENSG00000279656.1	AL132780.4	8	6	3	1	4	10	10	10	9	8
ENSG00000222028.5	PSMB11	0	0	0	0	0	1	0	3	0	0
ENSG00000139880.19	CDH24	322	290	325	347	527	502	338	658	320	580
ENSG00000100813.14	ACIN1	3954	3909	3387	3550	3407	3836	3963	4283	3431	3680
ENSG00000179933.6	C14orf119	1017	786	893	972	1115	1450	763	1133	1140	1323
ENSG00000283654.3	LMLN2	6	9	2	3	2	1	0	1	1	0
ENSG00000092067.5	CEBPE	0	0	1	0	0	0	0	1	0	0
ENSG00000092068.20	SLC7A8	5947	1299	609	2593	1378	3157	367	4748	1847	3049
ENSG00000202229.1	RNU6-1138P	0	0	0	0	0	0	0	0	0	0
ENSG00000215277.8	RNF212B	11	0	5	8	7	0	4	2	5	4
ENSG00000240131.1	AL049829.1	0	0	0	0	0	0	0	0	0	0
ENSG00000252347.1	RNU6-1046P	0	0	0	0	0	0	0	0	0	0
ENSG00000215271.9	HOMEZ	273	282	249	283	353	345	256	248	337	296
ENSG00000270433.1	H3P37	0	1	2	0	1	0	4	0	4	2
ENSG00000235194.9	PPP1R3E	176	255	108	86	142	113	163	140	105	174
ENSG00000129473.10	BCL2L2	1156	2126	2019	1915	1568	2124	1709	1575	1827	1441
ENSG00000258643.5	BCL2L2-PABPN1	18	8	28	17	16	19	12	24	35	39
ENSG00000100836.10	PABPN1	1603	1667	1093	1079	1054	1408	1575	1483	1195	1356
ENSG00000092096.17	SLC22A17	1889	1547	779	996	519	1253	1180	1090	1287	836
ENSG00000100842.13	EFS	811	192	37	235	178	201	213	427	170	259
ENSG00000259018.1	AL049829.2	0	0	0	0	0	0	0	0	0	0
ENSG00000166090.8	IL25	0	0	0	0	0	0	0	0	0	0
ENSG00000166091.21	CMTM5	5	0	3	0	0	0	0	3	0	0
ENSG00000197616.13	MYH6	0	0	0	0	0	0	0	1	0	1
ENSG00000199157.2	MIR208A	0	0	0	0	0	0	0	0	0	0
ENSG00000092054.13	MYH7	0	0	0	2	0	1	0	0	0	0
ENSG00000258444.1	AL132855.1	0	0	0	0	0	0	0	0	0	0
ENSG00000215991.1	MIR208B	0	0	0	0	0	0	0	0	0	0
ENSG00000129460.16	NGDN	332	357	243	235	253	344	253	300	241	317
ENSG00000157306.14	ZFHX2-AS1	48	20	36	31	47	35	26	43	53	45
ENSG00000136367.14	ZFHX2	72	84	100	212	132	131	100	301	211	187
ENSG00000273618.1	AL135999.2	0	0	0	4	0	0	0	0	1	1
ENSG00000259431.6	THTPA	196	263	234	145	250	204	212	177	133	182
ENSG00000213983.12	AP1G2	256	177	227	229	235	162	234	312	263	315
ENSG00000258727.1	AL135999.1	42	8	30	32	39	21	33	34	38	46
ENSG00000092051.17	JPH4	3	0	5	2	1	0	0	1	0	3
ENSG00000274002.1	AL135999.3	0	0	0	0	0	0	0	0	0	1
ENSG00000100867.15	DHRS2	2	1	1	4	2	26	6	10	61	43
ENSG00000258464.2	AL160237.1	0	0	0	0	0	0	0	0	0	0
ENSG00000259043.1	BRD7P1	0	0	0	0	0	0	0	0	0	0
ENSG00000270618.1	AL160237.3	0	0	0	0	0	0	0	0	0	0
ENSG00000222931.1	RN7SKP205	0	0	0	0	0	0	0	0	0	0
ENSG00000258887.3	AL160237.2	0	0	0	0	0	0	0	0	0	0
ENSG00000285727.1	AL136419.2	0	0	0	0	0	0	0	0	0	0
ENSG00000259334.1	LINC00596	0	0	0	0	0	0	0	0	0	0
ENSG00000215256.4	DHRS4-AS1	229	230	129	97	133	178	148	208	99	196
ENSG00000157326.19	DHRS4	345	295	224	212	298	267	203	179	190	298
ENSG00000187630.17	DHRS4L2	269	180	203	123	201	171	95	140	68	203
ENSG00000285467.1	AL136419.1	1	0	0	0	3	0	0	0	0	0
ENSG00000286931.1	AL136419.3	8	6	1	1	5	1	14	2	3	2
ENSG00000225766.10	DHRS4L1	1	1	5	0	1	1	0	1	0	4
ENSG00000186648.15	CARMIL3	8	4	5	9	13	11	4	14	15	14
ENSG00000100884.9	CPNE6	0	0	0	0	0	0	0	0	0	0
ENSG00000129535.13	NRL	50	38	14	8	29	29	31	22	14	26
ENSG00000100889.12	PCK2	438	543	280	445	610	440	405	367	407	760
ENSG00000100897.18	DCAF11	1236	1739	853	723	1103	940	1306	1046	705	1262
ENSG00000259371.2	AL136295.3	0	0	0	0	0	0	0	0	0	0
ENSG00000139914.6	FITM1	5	4	2	0	1	1	7	2	0	3
ENSG00000092010.15	PSME1	1867	2695	1509	1674	1835	1417	2406	712	1052	1130
ENSG00000100908.14	EMC9	260	304	328	278	411	448	317	413	246	451
ENSG00000259321.1	AL136295.2	5	8	6	2	8	13	6	3	5	4
ENSG00000100911.16	PSME2	1322	1712	1900	2570	1998	1831	1869	1177	1669	1088
ENSG00000283856.1	MIR7703	0	0	0	0	0	0	0	0	0	0
ENSG00000092098.17	RNF31	10	11	11	16	11	9	11	17	14	5
ENSG00000259529.2	AL136295.5	3	3	11	7	3	4	3	12	1	5
ENSG00000199804.1	RNA5SP383	7	2	2	6	0	1	2	7	3	3
ENSG00000213928.9	IRF9	50	26	13	22	24	20	47	21	32	18
ENSG00000100918.13	REC8	153	265	273	55	449	159	250	174	57	146
ENSG00000196497.17	IPO4	7	6	4	4	5	8	4	14	2	11
ENSG00000259522.3	AL136295.4	0	0	0	0	0	0	0	0	0	0
ENSG00000287765.1	AL136295.17	0	0	0	0	0	0	0	0	0	0
ENSG00000100926.15	TM9SF1	204	170	220	268	243	328	198	263	281	259
ENSG00000254692.1	AL136295.1	0	0	0	0	0	0	0	0	0	0
ENSG00000276698.1	AL136295.6	6	4	0	2	5	0	5	6	3	7
ENSG00000278784.1	AL136295.7	41	19	26	22	28	26	34	30	20	21
ENSG00000139908.15	TSSK4	15	24	28	17	7	12	22	19	18	21
ENSG00000254505.11	CHMP4A	22	13	11	15	6	20	15	31	27	22
ENSG00000260669.2	AL096870.2	8	15	12	14	17	17	25	15	7	14
ENSG00000213920.9	MDP1	0	0	0	3	1	0	1	0	0	0
ENSG00000255526.6	NEDD8-MDP1	0	0	0	0	0	0	0	0	0	0
ENSG00000129559.13	NEDD8	651	660	668	933	807	1131	725	881	795	911
ENSG00000100938.18	GMPR2	1001	1554	928	817	1022	1025	962	955	748	1047
ENSG00000092330.18	TINF2	768	967	601	823	681	775	843	810	815	798
ENSG00000092295.12	TGM1	17	76	55	19	38	17	51	27	11	25
ENSG00000100949.14	RABGGTA	642	804	717	783	739	749	794	772	743	949
ENSG00000288044.1	AL096870.10	30	29	11	14	13	28	25	12	8	11
ENSG00000286825.1	AL096870.8	0	0	0	0	1	0	2	5	0	0
ENSG00000157379.14	DHRS1	442	542	592	878	576	523	430	418	624	587
ENSG00000196943.14	NOP9	381	511	539	649	532	591	399	645	605	565
ENSG00000136305.11	CIDEB	0	0	0	0	0	0	0	0	0	0
ENSG00000213906.10	LTB4R2	19	2	13	10	8	13	4	28	14	22
ENSG00000213903.9	LTB4R	115	33	111	78	126	124	67	180	142	203
ENSG00000129467.13	ADCY4	20	2	60	1	18	114	1	1756	17	58
ENSG00000258973.1	AL096870.1	0	0	0	0	0	0	0	0	0	0
ENSG00000129465.16	RIPK3	23	0	15	0	0	11	0	10	0	1
ENSG00000283290.1	AL096870.3	0	0	0	0	0	0	0	0	0	0
ENSG00000100968.14	NFATC4	2485	2881	1066	1347	1315	1395	2291	5130	1634	1789
ENSG00000205978.6	NYNRIN	755	475	128	178	174	142	494	1194	96	239
ENSG00000139899.11	CBLN3	131	107	33	92	94	50	160	159	76	109
ENSG00000100441.10	KHNYN	644	668	317	397	389	532	632	1018	503	707
ENSG00000100445.17	SDR39U1	256	234	129	135	187	134	186	187	131	148
ENSG00000258744.2	AL132800.1	34	23	32	40	52	67	25	55	28	29
ENSG00000092009.10	CMA1	0	0	1	1	0	0	0	2	0	0
ENSG00000100448.4	CTSG	0	0	0	0	0	0	0	0	0	0
ENSG00000258657.5	AL136018.1	0	0	1	0	0	0	0	1	0	0
ENSG00000100450.13	GZMH	0	0	0	0	0	0	0	0	0	0
ENSG00000100453.13	GZMB	0	1	0	0	0	0	1	0	0	0
ENSG00000168952.15	STXBP6	92	940	254	36	302	44	605	69	21	86
ENSG00000288100.1	AL161663.2	0	0	0	0	0	0	1	0	0	0
ENSG00000287481.1	AL161663.1	0	0	5	0	2	1	2	0	0	0
ENSG00000258098.2	LINC02286	0	0	1	0	0	0	0	0	0	0
ENSG00000257179.1	HMGN2P6	1	0	0	0	0	1	0	1	2	0
ENSG00000258275.1	OR7K1P	0	0	0	0	0	0	0	0	0	0
ENSG00000257976.1	AL079352.1	0	0	0	0	1	0	1	0	0	0
ENSG00000257986.3	LINC02306	0	0	0	0	0	3	0	0	0	0
ENSG00000212270.1	AL359396.1	0	0	0	0	0	0	0	0	0	0
ENSG00000279521.1	AL359396.2	0	0	0	0	0	0	0	0	0	0
ENSG00000285633.1	AL132633.1	0	0	0	0	0	0	0	0	1	0
ENSG00000257503.1	CYB5AP5	0	0	0	0	0	0	0	0	0	0
ENSG00000139910.20	NOVA1	426	266	160	414	219	169	181	113	250	103
ENSG00000262119.1	AL079343.1	0	0	0	0	0	1	0	0	1	0
ENSG00000257842.6	LINC02588	0	0	0	1	0	2	1	2	1	1
ENSG00000258081.4	AL110292.1	0	0	0	0	1	0	0	0	0	0
ENSG00000257845.1	LINC02294	0	0	0	0	0	0	0	0	0	0
ENSG00000257185.2	LINC02293	0	0	0	0	0	0	0	0	0	0
ENSG00000286479.1	AL132718.1	0	0	0	0	0	0	0	0	0	0
ENSG00000257612.2	MIR4307HG	0	0	0	0	0	0	0	0	0	0
ENSG00000265165.1	MIR4307	0	0	0	0	0	0	0	0	0	0
ENSG00000258932.5	AL390334.1	0	0	0	0	0	0	0	0	0	0
ENSG00000258548.6	LINC00645	0	0	0	0	0	0	0	0	0	0
ENSG00000264657.1	MIR3171	0	0	0	0	0	0	0	0	0	0
ENSG00000197358.9	BNIP3P1	6	8	2	8	8	6	3	6	14	4
ENSG00000257869.1	AL139023.1	0	0	0	0	0	0	0	0	0	0
ENSG00000240179.1	RPL26P3	0	0	0	0	0	0	0	0	0	0
ENSG00000258175.1	LINC02300	0	0	0	0	0	0	0	0	0	0
ENSG00000257662.1	EIF4A1P12	0	0	0	0	0	0	0	0	0	0
ENSG00000258282.2	BTF3P2	0	0	0	0	0	0	0	0	0	0
ENSG00000257126.6	FOXG1-AS1	0	0	0	1	0	0	0	0	0	0
ENSG00000288572.1	AL049777.1	0	0	0	0	0	0	0	0	0	0
ENSG00000288617.1	AL049777.2	0	0	0	0	0	0	0	0	0	0
ENSG00000176165.12	FOXG1	0	0	0	0	0	0	0	0	0	0
ENSG00000186960.12	LINC01551	0	0	0	0	0	0	0	0	0	0
ENSG00000257056.3	LINC02282	0	0	0	0	0	0	0	0	0	0
ENSG00000257748.2	LINC02281	0	0	0	0	0	0	0	0	0	0
ENSG00000258038.6	LINC02327	0	0	0	0	0	0	0	0	0	0
ENSG00000258065.1	AL122126.2	0	0	0	0	0	0	0	0	0	0
ENSG00000257523.3	LINC02326	0	0	0	0	0	0	0	0	0	0
ENSG00000207164.1	AL122126.1	0	0	0	0	0	0	0	0	0	0
ENSG00000258028.3	AL135878.1	0	0	0	0	0	0	0	2	0	0
ENSG00000252065.1	RNU6-864P	0	0	0	0	0	0	0	0	0	0
ENSG00000257522.7	AL133166.1	0	0	0	2	0	0	0	0	1	0
ENSG00000258107.3	AL158058.1	0	0	0	0	0	0	0	0	0	0
ENSG00000286040.1	AL158058.2	0	0	0	0	0	0	0	0	0	0
ENSG00000212518.1	RNU11-5P	0	0	0	0	0	0	0	0	0	0
ENSG00000184304.16	PRKD1	241	265	222	342	350	288	296	357	269	402
ENSG00000257120.1	AL356756.1	0	0	0	0	0	0	0	0	0	0
ENSG00000252686.1	RNU6-1234P	0	0	0	0	0	0	0	0	0	0
ENSG00000287142.1	AL355053.1	2	0	0	0	1	0	0	2	0	2
ENSG00000257904.1	AL133372.3	0	0	0	0	0	0	0	0	0	0
ENSG00000248975.2	AL133372.2	0	0	0	0	0	0	0	0	0	0
ENSG00000240201.1	AL133372.1	0	0	0	0	0	0	0	0	0	0
ENSG00000279032.1	AL079305.1	0	0	0	0	0	0	0	0	0	0
ENSG00000257636.6	G2E3-AS1	0	0	0	0	0	0	1	0	0	0
ENSG00000278587.1	AL117355.1	0	0	0	0	0	0	0	0	0	0
ENSG00000258350.1	SYF2P1	0	0	0	0	0	0	0	0	0	0
ENSG00000092140.16	G2E3	151	196	179	310	253	255	156	255	218	190
ENSG00000092108.21	SCFD1	797	862	847	947	902	1066	943	1000	933	971
ENSG00000258648.1	UBE2CP1	0	0	0	3	0	0	0	3	1	0
ENSG00000258558.1	AL121852.1	0	0	0	0	0	0	0	1	0	0
ENSG00000243855.1	RPL12P5	0	0	0	0	0	0	0	0	0	0
ENSG00000240513.1	AL049830.2	0	0	0	0	0	0	0	0	0	0
ENSG00000213867.4	AL049830.1	1	0	0	0	2	1	0	0	0	0
ENSG00000100473.18	COCH	4	5	6	1	12	8	20	7	0	32
ENSG00000258525.2	AL049830.3	0	0	0	5	0	0	1	0	0	0
ENSG00000196792.12	STRN3	437	606	540	638	554	633	529	695	585	579
ENSG00000258886.2	HIGD1AP17	0	0	0	0	0	0	0	1	0	0
ENSG00000207952.1	MIR624	0	0	0	0	0	0	0	0	0	0
ENSG00000258968.2	AL049830.4	0	0	0	0	1	0	0	0	0	0
ENSG00000100478.15	AP4S1	182	158	72	99	67	94	100	98	62	87
ENSG00000092148.13	HECTD1	1927	2715	2121	1814	2263	1664	1822	2035	1544	1588
ENSG00000258640.3	RPL21P5	0	0	0	0	0	0	0	0	0	0
ENSG00000207440.1	RNU6-541P	0	0	0	0	0	0	0	0	0	0
ENSG00000202402.1	Y_RNA	0	0	0	0	0	0	0	0	0	0
ENSG00000257831.1	AL136418.1	0	1	0	1	0	0	1	4	6	0
ENSG00000199291.1	Y_RNA	0	0	0	0	0	0	0	0	0	0
ENSG00000129493.15	HEATR5A	383	437	665	652	736	577	423	588	625	516
ENSG00000283016.1	AL139353.3	0	1	1	0	1	0	0	1	0	0
ENSG00000203546.7	AL139353.1	3	4	4	1	9	9	8	4	9	6
ENSG00000250365.7	AL139353.2	10	8	5	5	9	3	10	7	12	14
ENSG00000129480.13	DTD2	59	101	87	87	124	103	81	77	92	103
ENSG00000239323.1	AL163973.1	0	0	0	0	0	0	0	0	0	0
ENSG00000214943.5	GPR33	0	0	0	0	0	0	0	0	0	0
ENSG00000151413.17	NUBPL	171	310	263	280	287	266	207	276	247	272
ENSG00000258196.1	AL163973.3	0	0	0	0	0	0	0	0	0	0
ENSG00000257155.1	AL163973.2	0	0	0	0	0	0	0	0	0	0
ENSG00000223087.2	RNU6-602P	0	0	0	0	0	0	0	0	0	0
ENSG00000207412.1	RNU6-455P	0	0	1	0	0	0	0	0	0	0
ENSG00000257472.1	AL355112.1	0	0	0	0	0	0	0	0	0	0
ENSG00000258474.1	LINC02313	0	0	0	0	0	0	0	0	0	0
ENSG00000275002.1	AL352984.2	0	0	0	0	0	0	0	0	0	0
ENSG00000258386.1	AL352984.1	0	0	0	0	0	0	0	0	0	0
ENSG00000258655.2	ARHGAP5-AS1	27	74	65	30	50	28	36	29	25	38
ENSG00000100852.13	ARHGAP5	499	871	671	529	747	517	634	691	440	659
ENSG00000285608.1	AL161665.1	0	0	0	0	0	0	0	0	0	0
ENSG00000286527.1	AL161665.2	0	1	3	0	2	0	0	1	0	0
ENSG00000201654.1	RNU6-7	0	0	0	0	0	0	0	0	0	0
ENSG00000202337.1	RNU6-8	2	5	0	0	1	2	0	3	3	1
ENSG00000258619.2	AL136298.2	0	0	1	0	0	0	0	0	0	0
ENSG00000259086.3	KIAA1143P1	0	1	1	0	6	0	0	1	1	1
ENSG00000151320.11	AKAP6	167	447	208	115	519	60	188	62	113	101
ENSG00000258580.1	AL136298.1	2	0	1	8	0	0	1	0	2	0
ENSG00000278746.1	RN7SL660P	0	0	0	0	0	0	0	0	0	0
ENSG00000259045.1	MTCO1P2	8	6	9	4	3	1	2	3	1	0
ENSG00000280281.1	AL049781.1	0	0	0	0	0	0	0	0	0	0
ENSG00000151322.19	NPAS3	36	37	4	25	16	6	28	4	14	2
ENSG00000287153.1	AL161851.1	0	0	0	0	0	0	0	0	0	0
ENSG00000287777.1	AL161851.2	0	0	1	0	1	0	0	0	0	0
ENSG00000129521.15	EGLN3	4	0	0	1	7	5	2	0	0	11
ENSG00000258897.1	EGLN3-AS1	0	0	0	0	0	0	0	0	0	0
ENSG00000223593.1	AL356806.1	0	0	0	0	0	0	0	0	0	0
ENSG00000165389.7	SPTSSA	555	530	404	671	496	726	513	754	618	713
ENSG00000237450.5	RPL23AP71	0	0	0	0	0	0	0	0	0	0
ENSG00000129518.9	EAPP	449	726	342	340	453	514	475	470	318	607
ENSG00000279423.1	AL445363.3	1	1	0	1	0	1	1	0	2	1
ENSG00000259002.2	AL445363.1	0	0	0	0	0	0	1	0	0	0
ENSG00000206596.1	RNU1-27P	0	0	0	0	0	0	0	0	0	0
ENSG00000206588.1	RNU1-28P	0	0	0	0	0	0	0	0	0	0
ENSG00000259135.1	AL445363.2	0	0	0	0	0	0	0	0	0	0
ENSG00000129515.20	SNX6	1194	1263	1285	1941	1322	1435	1003	1241	1338	1094
ENSG00000240463.1	RPS19P3	3	6	1	7	4	4	3	13	0	3
ENSG00000275978.1	Metazoa_SRP	0	0	0	0	0	0	0	0	0	0
ENSG00000253003.1	RNU6-1261P	0	0	0	0	0	0	0	0	0	0
ENSG00000241582.1	RPL23AP8	0	0	0	2	0	1	0	0	1	0
ENSG00000165410.15	CFL2	1868	3176	3161	3172	3605	2987	2786	2454	2705	2655
ENSG00000243824.1	RPL12P6	15	6	9	3	5	5	4	1	5	9
ENSG00000198604.11	BAZ1A	348	333	508	447	390	501	361	534	316	367
ENSG00000251726.1	RNU7-41P	0	0	0	0	0	0	0	0	0	0
ENSG00000258738.1	AL121603.2	14	21	11	16	17	8	23	16	17	18
ENSG00000258704.6	SRP54-AS1	19	11	29	30	22	19	10	20	9	4
ENSG00000258493.2	AL121603.1	0	0	0	0	0	0	0	0	0	0
ENSG00000226677.3	IGBP1P1	1	2	1	3	0	0	1	0	0	1
ENSG00000100883.12	SRP54	1118	1191	1194	1569	1370	1758	1091	1447	1602	1491
ENSG00000151327.12	FAM177A1	1218	1325	1750	1902	1628	2291	1366	2223	2194	2353
ENSG00000092020.10	PPP2R3C	338	405	202	319	361	372	385	362	302	321
ENSG00000279434.1	AL049776.1	6	11	12	6	5	15	13	11	4	12
ENSG00000100890.16	PRORP	78	75	65	68	79	111	61	117	90	89
ENSG00000258790.1	AL121594.1	0	3	4	0	3	2	0	14	5	3
ENSG00000241052.1	RPL23AP70	0	0	0	0	0	0	0	0	0	0
ENSG00000259090.1	SEPTIN7P1	0	0	0	2	0	0	0	0	0	0
ENSG00000282625.1	MRPL57P8	0	0	0	0	0	0	0	0	0	0
ENSG00000282308.1	DPRXP3	0	0	0	0	0	0	0	2	0	0
ENSG00000256243.2	RPL7AP3	0	0	0	0	0	0	0	0	0	0
ENSG00000240392.1	RPL9P3	4	3	1	1	0	0	1	3	3	0
ENSG00000100902.11	PSMA6	63	59	85	96	95	124	46	75	117	84
ENSG00000258860.1	AL133163.2	0	0	0	0	0	0	0	0	0	0
ENSG00000240023.1	AL133163.1	0	0	0	0	0	5	0	0	0	0
ENSG00000100906.11	NFKBIA	478	336	212	172	361	291	342	252	214	369
ENSG00000259022.2	DNAJC8P1	1	2	2	0	1	0	3	0	0	0
ENSG00000259017.1	AL133163.3	0	0	0	1	0	0	0	0	2	1
ENSG00000259105.1	RPS3AP4	0	0	0	0	0	0	0	0	0	0
ENSG00000258783.1	KRT18P6	0	0	0	0	0	0	0	0	0	0
ENSG00000168348.4	INSM2	1	0	0	0	0	0	2	0	2	0
ENSG00000174373.16	RALGAPA1	237	312	191	237	288	214	275	334	226	215
ENSG00000253059.1	AL137818.1	0	0	0	0	0	0	0	0	0	0
ENSG00000257957.1	QRSL1P3	0	0	1	0	0	1	0	0	0	0
ENSG00000258938.1	AL162311.3	14	17	12	5	18	8	10	15	10	15
ENSG00000258300.2	NUTF2P2	0	0	0	0	0	0	0	0	0	0
ENSG00000100916.14	BRMS1L	136	172	133	103	174	156	187	172	113	137
ENSG00000257272.1	AL162311.1	0	0	1	2	0	1	0	1	1	1
ENSG00000257307.1	AL162311.2	0	0	1	0	0	0	0	4	0	0
ENSG00000258342.2	AL133304.3	0	0	0	0	0	0	0	0	0	0
ENSG00000257614.1	AL133304.1	0	0	0	0	0	0	0	0	0	0
ENSG00000257720.1	ILF2P2	0	0	0	0	0	0	0	0	0	0
ENSG00000257826.1	AL133304.2	0	0	0	0	0	0	0	0	0	0
ENSG00000257585.1	LINC00609	0	0	1	0	0	0	0	0	0	0
ENSG00000259104.2	PTCSC3	0	0	11	0	0	0	0	0	0	0
ENSG00000258844.2	AL162511.1	0	0	0	0	0	0	0	0	0	0
ENSG00000252312.1	RN7SKP21	0	0	0	0	0	0	0	0	0	0
ENSG00000151332.19	MBIP	263	363	214	229	266	210	282	272	211	168
ENSG00000283098.2	AL132857.1	0	0	0	0	0	1	1	1	0	1
ENSG00000188831.4	DPPA3P2	0	0	0	0	0	0	0	0	0	0
ENSG00000238540.1	RNU7-93P	0	0	0	0	0	0	0	0	0	0
ENSG00000257520.1	SFTA3	0	0	0	0	0	0	0	0	0	0
ENSG00000229415.9	SFTA3	0	0	0	0	0	0	0	0	0	0
ENSG00000136352.18	NKX2-1	0	0	0	0	0	0	0	0	0	0
ENSG00000253563.2	NKX2-1-AS1	0	0	0	0	0	0	0	0	0	0
ENSG00000258467.1	PHKBP2	0	0	0	0	0	0	0	0	0	0
ENSG00000243730.2	RPL29P3	0	0	0	0	0	0	0	0	0	0
ENSG00000136327.7	NKX2-8	0	0	0	0	0	0	0	0	0	0
ENSG00000201395.1	RN7SKP257	0	0	0	0	0	0	0	0	0	0
ENSG00000258661.1	AL079303.1	0	0	0	2	0	0	0	1	0	0
ENSG00000198807.13	PAX9	21	11	4	100	4	12	11	39	87	0
ENSG00000183032.12	SLC25A21	7	53	20	23	31	17	22	33	17	26
ENSG00000258690.1	AL162464.2	0	0	0	0	0	0	0	0	0	0
ENSG00000258601.1	AL162464.1	0	0	0	0	0	0	0	0	0	0
ENSG00000266327.1	MIR4503	0	0	0	0	0	0	0	0	0	0
ENSG00000258827.2	AL079304.1	0	0	0	0	0	0	0	0	0	0
ENSG00000258708.1	SLC25A21-AS1	4	18	5	7	7	6	14	5	5	4
ENSG00000252746.1	RNU6-273P	0	0	0	0	0	0	0	0	0	0
ENSG00000151338.18	MIPOL1	75	155	96	106	114	86	103	104	112	148
ENSG00000207046.1	RNU6-886P	0	0	0	0	0	0	0	0	0	0
ENSG00000259087.5	AL121790.2	0	0	0	0	0	0	0	0	0	0
ENSG00000258414.1	AL121790.1	0	0	2	0	0	0	1	0	0	1
ENSG00000129514.8	FOXA1	2	25	1	0	3	8	11	2	4	1
ENSG00000139865.16	TTC6	0	0	0	0	0	0	4	0	1	3
ENSG00000200385.1	AL136296.1	0	0	0	0	0	0	0	0	0	0
ENSG00000201431.1	RNU6-1277P	0	0	0	0	0	0	0	0	0	0
ENSG00000259091.1	LINC00517	0	0	0	0	0	0	0	0	0	0
ENSG00000258696.1	AL359233.1	0	0	4	0	0	0	0	0	0	0
ENSG00000259048.1	AL392023.2	0	0	4	0	0	2	1	1	1	0
ENSG00000258649.1	AL392023.1	0	0	0	0	0	0	0	0	0	0
ENSG00000139874.6	SSTR1	188	872	346	1	228	151	759	39	9	101
ENSG00000176435.7	CLEC14A	0	0	0	0	0	0	0	1	1	0
ENSG00000259072.2	AL355835.1	0	0	0	0	0	0	0	0	0	0
ENSG00000271468.1	AL357094.1	0	0	0	0	0	0	0	0	0	0
ENSG00000258948.2	KRT8P1	0	0	0	0	0	0	0	0	0	0
ENSG00000259070.7	LINC00639	0	0	1	0	0	3	0	0	0	3
ENSG00000258680.2	AL132994.1	0	0	0	0	0	0	0	0	0	0
ENSG00000270713.1	AL132994.2	0	0	0	0	0	1	0	0	1	3
ENSG00000199285.1	Y_RNA	0	0	0	0	0	0	0	0	0	0
ENSG00000100934.15	SEC23A	2286	2099	2289	3642	2614	3784	2684	3525	3727	3013
ENSG00000259121.2	AL109628.1	0	0	0	0	0	0	0	0	0	0
ENSG00000258651.1	SEC23A-AS1	6	3	1	3	2	3	0	2	0	2
ENSG00000258591.2	PPIAP4	5	3	2	1	2	2	5	4	0	7
ENSG00000092208.17	GEMIN2	55	65	73	66	66	85	62	80	55	70
ENSG00000182400.15	TRAPPC6B	101	125	136	143	180	192	131	167	173	139
ENSG00000285830.1	AL109628.2	0	2	1	1	0	0	2	1	0	0
ENSG00000241984.2	RPL7AP2	1	1	2	1	0	1	3	2	0	0
ENSG00000259083.1	AL132639.3	2	0	2	0	2	1	0	2	2	0
ENSG00000100941.9	PNN	1006	947	1000	987	984	1202	1010	1356	1063	1175
ENSG00000258671.2	AL132639.1	0	0	0	0	0	0	0	0	0	0
ENSG00000270503.1	YTHDF2P1	2	1	0	2	2	1	0	1	2	0
ENSG00000150527.17	MIA2	371	260	227	354	279	391	295	383	372	478
ENSG00000258940.2	AL132639.2	7	5	11	5	4	6	14	11	11	16
ENSG00000271424.1	AL157791.2	1	0	0	1	2	5	0	3	6	0
ENSG00000259100.1	AL157791.1	0	0	0	0	0	0	0	0	0	0
ENSG00000165355.7	FBXO33	536	551	372	560	486	515	460	430	502	434
ENSG00000258526.7	AL049828.1	8	0	4	4	4	9	4	12	12	7
ENSG00000286123.1	AL049828.2	0	0	0	0	0	0	0	0	0	0
ENSG00000286099.1	AL390800.1	0	0	0	2	0	0	0	0	0	0
ENSG00000251363.3	LINC02315	0	0	0	0	0	0	0	0	0	1
ENSG00000258385.1	AL391516.1	0	0	0	0	1	0	0	0	1	0
ENSG00000279972.1	AL356596.1	0	0	0	0	0	0	0	0	0	0
ENSG00000258901.2	AL121821.3	0	0	0	0	0	0	0	0	0	0
ENSG00000258636.2	AL121821.2	58	71	41	60	70	38	36	78	44	44
ENSG00000251858.1	AL121821.1	0	0	0	0	0	0	0	0	0	0
ENSG00000165379.13	LRFN5	199	241	36	121	33	47	139	33	71	10
ENSG00000258536.1	FKBP1BP1	0	0	1	1	0	0	0	0	0	0
ENSG00000259149.1	AL445074.1	0	0	0	0	0	0	0	0	0	0
ENSG00000258394.1	AL442163.1	0	0	0	0	0	0	0	0	0	0
ENSG00000258850.1	AL450442.1	0	0	0	0	0	0	0	0	0	0
ENSG00000258505.1	AL442163.2	0	0	0	0	0	0	0	0	0	0
ENSG00000258622.2	AL442163.3	0	0	0	0	0	0	0	0	0	0
ENSG00000258934.1	AL356800.1	0	0	0	0	0	0	0	0	0	0
ENSG00000259047.1	AL163153.1	0	0	0	0	0	0	0	0	0	0
ENSG00000258406.1	AL445383.1	0	0	0	0	0	0	0	0	0	0
